wall_time,time_s,seq,v1,v2,v3,T_surf,T_rise,current,acoustic_rms,SOC_pct,soc_est,soh_est,fault_bits_hex,fault_names,chg_open,dsc_open,ground_truth,outcome
2026-06-25T15:24:30.940+00:00,1461.0,14611,3.6414,3.6394,3.6540,31.85,6.85,-2.924,0.0178,59.42,63.52,107.65,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:31.066+00:00,1462.0,14621,3.6399,3.6354,3.6432,31.84,6.84,-2.882,0.0175,59.39,63.48,107.63,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:31.192+00:00,1463.0,14631,3.6320,3.6447,3.6492,31.88,6.88,-2.884,0.0131,59.36,63.45,107.62,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:31.315+00:00,1464.0,14641,3.6399,3.6527,3.6520,31.86,6.86,-2.945,0.0155,59.33,63.44,107.65,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:31.444+00:00,1465.0,14651,3.6372,3.6409,3.6389,31.70,6.70,-2.906,0.0246,59.31,63.42,107.65,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:31.565+00:00,1466.0,14661,3.6350,3.6382,3.6366,31.84,6.84,-2.908,0.0175,59.28,63.36,107.62,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:31.690+00:00,1467.0,14671,3.6340,3.6275,3.6265,31.80,6.80,-2.906,0.0185,59.25,63.30,107.57,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:31.815+00:00,1468.0,14681,3.6303,3.6226,3.6216,31.78,6.78,-2.925,0.0205,59.22,63.27,107.57,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:31.940+00:00,1469.0,14691,3.6329,3.6241,3.6578,31.90,6.90,-2.903,0.0186,59.19,63.32,107.66,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:32.066+00:00,1470.0,14701,3.6307,3.6215,3.6458,31.82,6.82,-2.922,0.0196,59.17,63.25,107.61,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:32.208+00:00,1471.0,14711,3.6276,3.6287,3.6378,31.81,6.81,-2.898,0.0170,59.14,63.21,107.58,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:32.315+00:00,1472.0,14721,3.6337,3.6353,3.6332,31.78,6.78,-2.913,0.0172,59.11,63.20,107.61,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:32.440+00:00,1473.0,14731,3.6236,3.6263,3.6287,31.81,6.81,-2.888,0.0127,59.08,63.16,107.59,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:32.565+00:00,1474.0,14741,3.6321,3.6344,3.6245,31.89,6.89,-2.929,0.0149,59.06,63.12,107.57,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:32.690+00:00,1475.0,14751,3.6336,3.6351,3.6075,31.77,6.77,-2.887,0.0198,59.03,63.06,107.53,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:32.815+00:00,1476.0,14761,3.6277,3.6361,3.6427,31.78,6.78,-2.877,0.0203,59.00,63.10,107.61,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:32.942+00:00,1477.0,14771,3.6282,3.6283,3.6219,31.71,6.71,-2.897,0.0174,58.97,63.03,107.56,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:33.065+00:00,1478.0,14781,3.6323,3.6203,3.6010,31.82,6.82,-2.880,0.0179,58.94,62.96,107.52,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:33.190+00:00,1479.0,14791,3.6295,3.6278,3.6457,31.80,6.80,-2.911,0.0137,58.92,63.01,107.60,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:33.314+00:00,1480.0,14801,3.6278,3.6309,3.6459,31.82,6.82,-2.884,0.0093,58.89,62.96,107.57,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:33.441+00:00,1481.0,14811,3.6260,3.6296,3.6229,31.74,6.74,-2.895,0.0182,58.86,62.90,107.53,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:33.565+00:00,1482.0,14821,3.6233,3.6125,3.6189,31.78,6.78,-2.906,0.0176,58.83,62.86,107.51,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:33.692+00:00,1483.0,14831,3.6293,3.6372,3.6214,31.91,6.91,-2.898,0.0145,58.81,62.87,107.55,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:33.816+00:00,1484.0,14841,3.6270,3.6270,3.5972,31.81,6.81,-2.897,0.0172,58.78,62.80,107.51,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:33.940+00:00,1485.0,14851,3.6213,3.6212,3.6156,31.87,6.87,-2.903,0.0197,58.75,62.80,107.53,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:34.067+00:00,1486.0,14861,3.6247,3.6233,3.6219,31.85,6.85,-2.921,0.0213,58.72,62.77,107.53,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:34.190+00:00,1487.0,14871,3.6271,3.6132,3.6236,31.86,6.86,-2.902,0.0215,58.69,62.77,107.56,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:34.315+00:00,1488.0,14881,3.6263,3.6259,3.6327,32.10,7.10,-2.904,0.0191,58.67,62.73,107.54,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:34.442+00:00,1489.0,14891,3.6233,3.6418,3.6475,31.92,6.92,-2.898,0.0241,58.64,62.74,107.59,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:34.564+00:00,1490.0,14901,3.6234,3.6302,3.6221,31.77,6.77,-2.912,0.0167,58.61,62.68,107.55,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:34.692+00:00,1491.0,14911,3.6237,3.6252,3.6329,31.93,6.93,-2.907,0.0236,58.58,62.67,107.56,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:34.817+00:00,1492.0,14921,3.6240,3.6363,3.6336,31.88,6.88,-2.896,0.0160,58.56,62.64,107.55,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:34.940+00:00,1493.0,14931,3.6314,3.6443,3.6431,31.88,6.88,-2.901,0.0196,58.53,62.64,107.59,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:35.066+00:00,1494.0,14941,3.6229,3.6113,3.6209,31.85,6.85,-2.906,0.0097,58.50,62.53,107.50,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:35.192+00:00,1495.0,14951,3.6290,3.6340,3.6208,31.88,6.88,-2.885,0.0173,58.47,62.52,107.51,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:35.315+00:00,1496.0,14961,3.6250,3.6161,3.6116,31.86,6.86,-2.864,0.0150,58.44,62.48,107.50,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:35.449+00:00,1497.0,14971,3.6240,3.6224,3.6254,31.86,6.86,-2.915,0.0144,58.42,62.49,107.54,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:35.565+00:00,1498.0,14981,3.6188,3.6253,3.6071,31.96,6.96,-2.922,0.0221,58.39,62.43,107.50,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:35.690+00:00,1499.0,14991,3.6261,3.6337,3.6363,31.90,6.90,-2.899,0.0166,58.36,62.49,107.59,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:35.816+00:00,1500.0,15001,3.6213,3.6280,3.6253,31.80,6.80,-2.938,0.0171,58.33,62.39,107.51,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:35.940+00:00,1501.0,15011,3.6204,3.6130,3.6452,31.96,6.96,-2.884,0.0168,58.31,62.37,107.52,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:36.066+00:00,1502.0,15021,3.6231,3.6132,3.6185,31.87,6.87,-2.893,0.0212,58.28,62.34,107.51,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:36.207+00:00,1503.0,15031,3.6179,3.6037,3.5969,31.96,6.96,-2.899,0.0139,58.25,62.27,107.47,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:36.315+00:00,1504.0,15041,3.6192,3.6254,3.6078,31.88,6.88,-2.895,0.0266,58.22,62.27,107.49,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:36.440+00:00,1505.0,15051,3.6197,3.6192,3.6070,31.93,6.93,-2.903,0.0187,58.19,62.26,107.51,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:36.573+00:00,1506.0,15061,3.6245,3.6179,3.6112,31.90,6.90,-2.890,0.0175,58.17,62.22,107.50,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:36.690+00:00,1507.0,15071,3.6146,3.6134,3.6017,31.94,6.94,-2.890,0.0239,58.14,62.17,107.47,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:36.816+00:00,1508.0,15081,3.6184,3.6120,3.6119,31.82,6.82,-2.919,0.0203,58.11,62.13,107.45,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:36.940+00:00,1509.0,15091,3.6163,3.6229,3.6248,31.98,6.98,-2.899,0.0189,58.08,62.12,107.47,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:37.072+00:00,1510.0,15101,3.6228,3.6268,3.6144,31.87,6.87,-2.909,0.0205,58.06,62.12,107.50,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:37.192+00:00,1511.0,15111,3.6235,3.6051,3.6349,31.88,6.88,-2.889,0.0152,58.03,62.11,107.52,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:37.315+00:00,1512.0,15121,3.6146,3.6136,3.6276,31.97,6.97,-2.901,0.0190,58.00,62.05,107.48,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:37.442+00:00,1513.0,15131,3.6160,3.6207,3.6188,31.98,6.98,-2.906,0.0172,57.97,62.02,107.48,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:37.565+00:00,1514.0,15141,3.6188,3.6108,3.6206,31.96,6.96,-2.878,0.0156,57.94,62.00,107.48,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:37.689+00:00,1515.0,15151,3.6185,3.6195,3.6119,31.97,6.97,-2.903,0.0168,57.92,61.96,107.47,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:37.815+00:00,1516.0,15161,3.6139,3.6217,3.6247,31.93,6.93,-2.885,0.0159,57.89,61.97,107.50,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:37.939+00:00,1517.0,15171,3.6156,3.6039,3.6185,31.98,6.98,-2.916,0.0205,57.86,61.90,107.45,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:38.077+00:00,1518.0,15181,3.6145,3.6214,3.6140,32.00,7.00,-2.922,0.0184,57.83,61.88,107.46,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:38.189+00:00,1519.0,15191,3.6122,3.6028,3.6121,31.96,6.96,-2.899,0.0147,57.81,61.87,107.48,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:38.315+00:00,1520.0,15201,3.6179,3.6103,3.6374,32.04,7.04,-2.906,0.0210,57.78,61.85,107.49,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:38.443+00:00,1521.0,15211,3.6175,3.6180,3.6282,31.86,6.86,-2.912,0.0209,57.75,61.84,107.51,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:38.587+00:00,1522.0,15221,3.6149,3.6031,3.5851,31.92,6.92,-2.910,0.0126,57.72,61.77,107.46,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:38.690+00:00,1523.0,15231,3.6141,3.6036,3.6093,31.94,6.94,-2.910,0.0196,57.69,61.74,107.45,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:38.815+00:00,1524.0,15241,3.6149,3.6241,3.6044,31.91,6.91,-2.906,0.0148,57.67,61.75,107.49,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:38.941+00:00,1525.0,15251,3.6145,3.6161,3.6132,31.94,6.94,-2.898,0.0228,57.64,61.69,107.45,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:39.066+00:00,1526.0,15261,3.6109,3.6078,3.6242,31.92,6.92,-2.899,0.0197,57.61,61.65,107.44,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:39.191+00:00,1527.0,15271,3.6121,3.6037,3.5886,31.95,6.95,-2.901,0.0123,57.58,61.61,107.42,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:39.314+00:00,1528.0,15281,3.6132,3.6086,3.6074,32.01,7.01,-2.894,0.0131,57.56,61.59,107.43,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:39.440+00:00,1529.0,15291,3.6098,3.6085,3.6110,31.99,6.99,-2.895,0.0223,57.53,61.60,107.47,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:39.565+00:00,1530.0,15301,3.6044,3.6031,3.5882,31.92,6.92,-2.894,0.0225,57.50,61.50,107.39,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:39.690+00:00,1531.0,15311,3.6113,3.6216,3.6120,32.02,7.02,-2.923,0.0155,57.47,61.54,107.46,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:39.818+00:00,1532.0,15321,3.6130,3.6103,3.6140,32.01,7.01,-2.883,0.0198,57.44,61.48,107.42,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:39.951+00:00,1533.0,15331,3.6089,3.6177,3.6408,32.01,7.01,-2.910,0.0197,57.42,61.51,107.48,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:40.065+00:00,1534.0,15341,3.6138,3.6323,3.6073,32.02,7.02,-2.902,0.0191,57.39,61.43,107.43,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:40.192+00:00,1535.0,15351,3.6089,3.6125,3.6264,31.88,6.88,-2.924,0.0128,57.36,61.43,107.45,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:40.315+00:00,1536.0,15361,3.6049,3.6115,3.6129,32.07,7.07,-2.896,0.0154,57.33,61.35,107.39,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:40.443+00:00,1537.0,15371,3.6053,3.6112,3.6035,31.99,6.99,-2.883,0.0204,57.31,61.33,107.39,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:40.565+00:00,1538.0,15381,3.6100,3.6088,3.6074,31.89,6.89,-2.909,0.0242,57.28,61.33,107.43,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:40.689+00:00,1539.0,15391,3.6068,3.6140,3.6005,32.07,7.07,-2.915,0.0231,57.25,61.30,107.43,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:40.815+00:00,1540.0,15401,3.6087,3.6187,3.6466,32.09,7.08,-2.905,0.0193,57.22,61.28,107.43,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:40.939+00:00,1541.0,15411,3.6080,3.6092,3.6194,31.91,6.91,-2.902,0.0131,57.19,61.25,107.42,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:41.077+00:00,1542.0,15421,3.6099,3.6241,3.6121,31.86,6.86,-2.888,0.0207,57.17,61.24,107.44,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:41.192+00:00,1543.0,15431,3.6054,3.6012,3.6087,32.04,7.04,-2.924,0.0171,57.14,61.21,107.43,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:41.315+00:00,1544.0,15441,3.6077,3.5976,3.5978,32.03,7.03,-2.889,0.0118,57.11,61.15,107.40,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:41.440+00:00,1545.0,15451,3.6122,3.6140,3.6270,32.11,7.11,-2.896,0.0188,57.08,61.16,107.44,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:41.584+00:00,1546.0,15461,3.6017,3.5972,3.6036,32.00,7.00,-2.891,0.0173,57.06,61.09,107.40,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:41.690+00:00,1547.0,15471,3.6077,3.6204,3.6480,32.00,7.00,-2.901,0.0185,57.03,61.12,107.46,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:41.815+00:00,1548.0,15481,3.6047,3.6058,3.6186,31.92,6.92,-2.874,0.0165,57.00,61.04,107.40,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:41.953+00:00,1549.0,15491,3.6021,3.5982,3.5959,31.95,6.95,-2.870,0.0206,56.97,61.00,107.38,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:42.065+00:00,1550.0,15501,3.6048,3.6124,3.5934,32.01,7.01,-2.902,0.0111,56.94,60.97,107.37,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:42.190+00:00,1551.0,15511,3.6077,3.6053,3.6197,32.02,7.02,-2.875,0.0190,56.92,61.01,107.45,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:42.315+00:00,1552.0,15521,3.6044,3.5989,3.6077,32.02,7.02,-2.915,0.0214,56.89,60.92,107.37,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:42.443+00:00,1553.0,15531,3.6081,3.6116,3.6013,32.05,7.05,-2.898,0.0224,56.86,60.91,107.39,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:42.565+00:00,1554.0,15541,3.6014,3.5959,3.5976,32.05,7.05,-2.915,0.0209,56.83,60.87,107.38,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:42.689+00:00,1555.0,15551,3.5981,3.5936,3.5993,32.01,7.01,-2.884,0.0192,56.81,60.80,107.33,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:42.830+00:00,1556.0,15561,3.5944,3.5870,3.5876,31.96,6.96,-2.907,0.0261,56.78,60.73,107.29,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:42.940+00:00,1557.0,15571,3.5958,3.6001,3.5949,32.10,7.10,-2.894,0.0191,56.75,60.76,107.35,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:43.065+00:00,1558.0,15581,3.6022,3.5998,3.5986,32.10,7.10,-2.895,0.0136,56.72,60.77,107.39,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:43.191+00:00,1559.0,15591,3.5995,3.5891,3.5878,32.00,7.00,-2.913,0.0129,56.69,60.70,107.34,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:43.315+00:00,1560.0,15601,3.6024,3.6081,3.5941,32.05,7.05,-2.900,0.0247,56.67,60.71,107.37,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:43.440+00:00,1561.0,15611,3.5992,3.5917,3.5983,32.09,7.09,-2.897,0.0198,56.64,60.65,107.34,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:43.573+00:00,1562.0,15621,3.6034,3.6108,3.6025,32.03,7.03,-2.914,0.0113,56.61,60.68,107.40,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:43.694+00:00,1563.0,15631,3.6041,3.6147,3.5870,32.05,7.05,-2.888,0.0160,56.58,60.63,107.38,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:43.816+00:00,1564.0,15641,3.6009,3.5965,3.6048,31.97,6.97,-2.899,0.0129,56.56,60.57,107.34,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:43.940+00:00,1565.0,15651,3.6001,3.5938,3.5923,32.10,7.10,-2.900,0.0132,56.53,60.53,107.31,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:44.065+00:00,1566.0,15661,3.6022,3.6087,3.5864,32.00,7.00,-2.907,0.0212,56.50,60.53,107.35,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:44.193+00:00,1567.0,15671,3.5979,3.5976,3.5963,32.06,7.06,-2.902,0.0203,56.47,60.53,107.38,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:44.315+00:00,1568.0,15681,3.5967,3.5994,3.6106,31.99,6.99,-2.901,0.0231,56.44,60.47,107.34,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:44.440+00:00,1569.0,15691,3.6010,3.5944,3.5951,32.11,7.11,-2.913,0.0242,56.42,60.45,107.34,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:44.565+00:00,1570.0,15701,3.5993,3.5993,3.6159,32.02,7.02,-2.927,0.0164,56.39,60.44,107.37,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:44.703+00:00,1571.0,15711,3.6028,3.5979,3.6137,32.07,7.07,-2.926,0.0215,56.36,60.39,107.33,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:44.816+00:00,1572.0,15721,3.6002,3.6036,3.6175,32.01,7.01,-2.896,0.0189,56.33,60.39,107.37,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:44.940+00:00,1573.0,15731,3.5888,3.5928,3.5705,32.01,7.01,-2.892,0.0180,56.31,60.29,107.28,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:45.065+00:00,1574.0,15741,3.5928,3.5888,3.5959,31.97,6.97,-2.885,0.0184,56.28,60.27,107.29,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:45.191+00:00,1575.0,15751,3.5999,3.6058,3.5986,32.02,7.02,-2.891,0.0176,56.25,60.31,107.36,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:45.315+00:00,1576.0,15761,3.5985,3.6075,3.6019,32.05,7.05,-2.897,0.0169,56.22,60.29,107.37,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:45.455+00:00,1577.0,15771,3.5922,3.5822,3.5815,32.11,7.11,-2.904,0.0194,56.19,60.21,107.31,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:45.566+00:00,1578.0,15781,3.5943,3.6043,3.5987,32.06,7.06,-2.939,0.0173,56.17,60.18,107.30,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:45.690+00:00,1579.0,15791,3.5989,3.5882,3.5935,32.08,7.08,-2.877,0.0222,56.14,60.14,107.29,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:45.817+00:00,1580.0,15801,3.5905,3.5862,3.5831,32.09,7.09,-2.905,0.0170,56.11,60.12,107.29,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:45.952+00:00,1581.0,15811,3.5892,3.5870,3.5767,32.15,7.15,-2.924,0.0111,56.08,60.06,107.26,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:46.090+00:00,1582.0,15821,3.5939,3.5940,3.5908,32.12,7.12,-2.883,0.0174,56.06,60.04,107.27,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:46.189+00:00,1583.0,15831,3.5939,3.5932,3.5979,32.05,7.05,-2.869,0.0178,56.03,60.04,107.29,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:46.319+00:00,1584.0,15841,3.5938,3.5850,3.5849,32.18,7.18,-2.885,0.0222,56.00,60.01,107.29,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:46.440+00:00,1585.0,15851,3.5988,3.5995,3.5953,32.12,7.12,-2.905,0.0199,55.97,60.04,107.36,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:46.566+00:00,1586.0,15861,3.5988,3.5903,3.6050,32.09,7.09,-2.888,0.0176,55.94,59.98,107.32,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:46.690+00:00,1587.0,15871,3.5890,3.5899,3.5699,32.10,7.10,-2.916,0.0168,55.92,59.91,107.27,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:46.817+00:00,1588.0,15881,3.5901,3.6102,3.5865,32.07,7.07,-2.886,0.0158,55.89,59.90,107.29,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:46.939+00:00,1589.0,15891,3.5950,3.5982,3.5769,32.05,7.05,-2.911,0.0178,55.86,59.91,107.32,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:47.066+00:00,1590.0,15901,3.5933,3.5950,3.6057,32.10,7.10,-2.921,0.0154,55.83,59.85,107.29,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:47.190+00:00,1591.0,15911,3.5884,3.5976,3.5892,32.01,7.01,-2.918,0.0166,55.81,59.83,107.30,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:47.316+00:00,1592.0,15921,3.5913,3.5961,3.6143,32.05,7.05,-2.900,0.0150,55.78,59.83,107.33,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:47.441+00:00,1593.0,15931,3.5871,3.6053,3.5830,31.98,6.98,-2.886,0.0259,55.75,59.75,107.26,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:47.578+00:00,1594.0,15941,3.5890,3.5921,3.5885,32.18,7.18,-2.913,0.0204,55.72,59.72,107.26,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:47.690+00:00,1595.0,15951,3.5907,3.5901,3.6019,32.06,7.06,-2.911,0.0165,55.69,59.74,107.31,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:47.816+00:00,1596.0,15961,3.5854,3.5849,3.5881,32.01,7.01,-2.915,0.0165,55.67,59.68,107.27,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:47.941+00:00,1597.0,15971,3.5955,3.5876,3.6012,32.09,7.09,-2.905,0.0179,55.64,59.67,107.29,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:48.066+00:00,1598.0,15981,3.5829,3.5855,3.5789,32.02,7.02,-2.907,0.0176,55.61,59.62,107.26,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:48.191+00:00,1599.0,15991,3.5849,3.5690,3.5923,32.06,7.06,-2.892,0.0239,55.58,59.58,107.24,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:48.318+00:00,1600.0,16001,3.5909,3.5814,3.5997,32.13,7.13,-2.917,0.0252,55.56,59.57,107.26,0x0000,NONE,CLOSED,CLOSED,0,TN
2026-06-25T15:24:48.442+00:00,1601.0,16011,3.5925,3.5812,3.5645,32.02,7.02,-2.907,0.0125,55.53,59.53,107.25,0x0000,NONE,CLOSED,CLOSED,0,TN
